Hospital ID,Hospital Name,Location,XOffset,YOffset,Category,Number of Beds,Number of Waitlist,Max Competence Charge,Number of Staffs,Staff Scores 1,Staff Scores 2,Staff Scores 3,Staff Scores 4,Staff Scores 5,Staff Scores 6,Staff Scores 7,Staff Scores 8,Staff Scores 9,Staff Scores 10,Staff Scores 11,Staff Scores 12,Staff Scores 13,Staff Scores 14,Staff Scores 15,Staff Scores 16,Staff Scores 17,Staff Scores 18,Staff Scores 19,Staff Scores 20,Number of Tests,Extra Medical Cost 1,Extra Medical Cost 2,Extra Medical Cost 3,Extra Medical Cost 4,Extra Medical Cost 5,Extra Medical Cost 6,Extra Medical Cost 7,Extra Medical Cost 8,Extra Medical Cost 9,Extra Medical Cost 10,Extra Medical Cost 11,Extra Medical Cost 12,Extra Medical Cost 13,Extra Medical Cost 14,Mortality Measure 1,Mortality Measure 2,Mortality Measure 3,Mortality Measure 4,Mortality Measure 5,Mortality Measure 6,Safety of Care Measure 1,Safety of Care Measure 2,Safety of Care Measure 3,Safety of Care Measure 4,Safety of Care Measure 5,Readmission Measure 1,Readmission Measure 2,Readmission Measure 3,Readmission Measure 4,Readmission Measure 5,Readmission Measure 6,Patient Experience Measure 1,Patient Experience Measure 2,Patient Experience Measure 3,Patient Experience Measure 4,Patient Experience Measure 5,Patient Experience Measure 6,Timely and Effective Care Measure 1,Timely and Effective Care Measure 2,Timely and Effective Care Measure 3,Timely and Effective Care Measure 4,Timely and Effective Care Measure 5,Timely and Effective Care Measure 6,Timely and Effective Care Measure 7
48,SHARMA ORTHOPAEDIC CLINIC,Agra,2.6226,2.9339,1,150,10,54000,15,90,63,61,8,59,18,13,70,55,31,48,42,57,44,42,8,57,31,94,4,15,2960,3660,2450,2990,3080,1660,5340,6690,5790,180,1790,3920,6310,3880,112,1000000000.0,1000000000.0,39,1000000000.0,124,0.087,0.0782,0.0813,0.0835,0.087,1000000000.0,36.2226,40.3993,4.8406,24.2003,15.2187,1,8,1000000000.0,5,0,2,1000000000.0,32.12,54.73,1000000000.0,6.34,38.43,34.26
49,SPARSH MALHOTRA HOSPITAL,Agra,2.5074,-4.9091,1,150,13,33000,15,59,65,12,87,17,6,78,25,87,7,61,54,66,74,51,22,70,10,81,22,15,5690,3840,4040,4140,5220,300,2580,4330,6550,3290,120,2690,5820,6210,115,1000000000.0,68,1000000000.0,20,73,0.0985,0.0682,0.0504,0.0911,0.0605,38.9971,12.7683,1000000000.0,37.6722,21.7455,4.389,9,0,1000000000.0,7,9,1000000000.0,17.37,32.06,50.17,41.76,32.71,46.46,65.33
50,DR.ANJU SHARMA METERNITY HOSPITAL,Agra,-9.1012,-7.3525,1,200,12,31000,15,96,66,62,69,63,35,88,7,47,35,13,82,31,14,33,38,77,10,17,68,15,5640,150,4060,4080,6590,1510,620,6620,2320,2570,6480,190,1150,1700,103,62,104,75,147,1000000000.0,0.0998,0.0695,0.0978,0.0718,0.0989,29.5733,22.5585,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,6,1000000000.0,10,4,3,67.88,1000000000.0,16.18,49.48,10.23,40.17,68.19
51,DR.ANJU SHARMA METERNITY HOSPITAL,Agra,3.4718,-0.2028,1,300,14,53000,15,37,85,96,8,59,11,11,46,1,63,77,19,90,45,68,25,78,44,12,21,15,1860,2440,5920,4680,6340,2970,1970,520,4110,2560,2720,6350,1590,6170,36,31,119,20,136,1000000000.0,0.079,0.0513,0.0898,0.0503,0.0928,15.1135,30.8765,24.0467,10.3741,1000000000.0,7.6408,8,1000000000.0,3,9,1000000000.0,4,10.46,23.38,1000000000.0,26.11,1000000000.0,40.11,52.62
52,RISHI HOSPITAL,Agra,-5.5499,-6.9515,1,100,16,31000,15,13,28,3,71,30,6,37,93,17,31,32,86,22,9,14,83,22,63,34,28,15,490,3120,7100,730,120,1780,5050,1830,620,1890,4410,1380,6040,3620,95,36,69,76,1000000000.0,20,0.0869,0.0943,0.0664,0.059,0.059,19.4949,41.2751,25.1383,16.8163,45.2784,17.6618,1000000000.0,1000000000.0,7,9,2,1000000000.0,1000000000.0,36.62,45.9,68.08,10.75,1000000000.0,27.96
53,SARANG HOSPITAL,Agra,4.4449,-8.6933,1,250,11,32000,15,75,78,91,19,57,4,29,13,21,10,69,39,30,70,58,78,10,40,59,42,15,3550,6070,5680,1460,5000,5730,6230,2930,200,780,3330,2230,1610,4220,74,30,142,144,126,120,0.0679,0.0813,0.0572,0.0697,0.098,32.1359,35.5804,5.8234,48.0697,12.2688,1000000000.0,5,1000000000.0,9,1000000000.0,1000000000.0,1000000000.0,25.27,4.33,34.69,33.03,26.57,46.27,53.99
54,R.K. PATHAK HOSPITAL,Agra,9.3594,-1.8094,1,200,10,7000,15,78,98,21,91,37,87,13,87,52,43,35,53,44,54,44,42,42,44,5,29,15,1500,5820,4440,1890,1350,5410,2410,3850,5530,4180,4760,2200,6450,4800,31,142,124,20,132,35,0.0611,0.0921,0.0558,0.0988,0.0527,26.7543,1000000000.0,40.7232,7.1256,1000000000.0,5.3283,4,10,2,2,9,4,5.39,1000000000.0,67.23,1000000000.0,1000000000.0,1000000000.0,14.47
55,CHAUHAN NURSING HOME,Agra,3.2097,-9.2835,1,200,17,57000,15,45,19,38,10,51,64,11,5,93,76,18,60,30,22,40,21,71,55,61,90,15,3830,380,5460,6000,6500,1830,3550,6670,4290,1840,4850,1210,5620,3530,133,81,1000000000.0,1000000000.0,1000000000.0,23,0.0811,0.0603,0.0939,0.0988,0.0643,16.474,37.8807,4.5984,1000000000.0,29.9651,34.9264,1000000000.0,2,9,5,1000000000.0,7,1000000000.0,1000000000.0,2.8,1000000000.0,26.15,23.52,50.77
56,VISHWANI HOSPITAL,Agra,-4.6407,7.3507,1,300,20,32000,15,75,51,72,11,98,46,5,86,75,71,4,4,16,47,1,20,92,82,35,16,15,2240,1300,5810,1990,1300,6310,1610,5940,630,790,3280,6810,1540,2470,1000000000.0,114,63,1000000000.0,74,1000000000.0,0.0908,0.0903,0.0828,0.0951,0.0768,1000000000.0,1000000000.0,34.0475,1000000000.0,33.4645,1000000000.0,1000000000.0,1000000000.0,1,7,9,9,66.49,14.41,15.39,23.85,1000000000.0,34.43,1000000000.0
57,SHRI JI NURSINGH HOME,Agra,-8.7463,0.4434,1,250,18,61000,15,26,34,84,81,75,20,89,41,61,53,22,26,58,82,84,92,1,28,59,28,15,290,5140,1390,4520,6440,5810,6340,3580,3810,6070,300,670,6540,2370,55,92,1000000000.0,24,1000000000.0,22,0.0747,0.0698,0.0861,0.0566,0.0694,33.7922,29.1529,45.5169,29.1474,27.6227,32.1386,10,4,5,10,1000000000.0,6,47.4,14.47,60.29,19.56,1000000000.0,15.56,33.74
58,UPADHYAY HOSPITAL,Agra,7.9041,-0.3714,1,200,19,47000,15,89,40,6,12,55,88,99,10,80,35,44,38,90,25,2,28,92,84,14,94,15,6540,1410,5710,140,2270,2750,4750,4320,740,5130,3760,5270,3900,6400,138,143,1000000000.0,1000000000.0,1000000000.0,52,0.0839,0.0739,0.0549,0.062,0.0998,1000000000.0,8.7504,29.008,9.2507,1000000000.0,24.7132,1000000000.0,9,2,5,5,8,66.54,1000000000.0,6.24,49.41,1000000000.0,29.58,45.1
59,GARIMA MATERNITY HOME,Agra,3.8957,0.1296,1,150,17,47000,15,68,2,74,83,2,75,45,42,31,12,89,66,49,51,95,13,43,48,40,85,15,4940,2990,1220,7030,2960,2900,6610,4250,5960,3210,1400,380,6020,530,43,60,93,30,46,60,0.0973,0.0803,0.0923,0.0919,0.0744,42.5405,43.966,6.8899,32.179,49.9505,1000000000.0,8,10,2,1000000000.0,4,1000000000.0,1000000000.0,41.08,26.86,48.16,66.13,45.99,0.46
60,MAURYA SACHKHAND HOSPITAL,Agra,-3.8275,-1.6556,1,200,11,25000,15,67,70,18,12,65,24,32,84,45,55,25,80,69,39,14,12,72,36,38,6,15,5040,4680,740,5490,1610,380,5080,6650,500,2390,2380,920,4870,1420,78,122,144,1000000000.0,129,1000000000.0,0.0951,0.0806,0.0821,0.0683,0.0994,35.798,34.305,7.9318,17.1268,45.3434,13.9355,1000000000.0,1000000000.0,0,10,8,0,63.27,38.1,16.53,3.85,1000000000.0,20.69,60.61
61,SACHKAND HOSPITAL,Agra,-7.4228,-3.1917,1,300,17,34000,15,99,40,83,49,23,12,51,52,74,43,13,87,99,31,27,94,1,16,14,84,15,3200,5340,5190,5810,6220,3940,6050,1550,3960,5070,6680,3130,1940,160,61,1000000000.0,104,108,59,139,0.0512,0.0526,0.0652,0.0686,0.0562,31.4894,36.6545,1000000000.0,1000000000.0,25.1989,48.2865,7,9,8,10,4,10,7.93,1000000000.0,1000000000.0,1000000000.0,1000000000.0,58.65,51.4
62,SHRI HARI KRISHNA HOSPITAL,Agra,2.0666,-8.5674,1,300,16,52000,15,17,45,30,96,33,86,53,51,82,10,67,64,28,93,19,79,40,3,79,97,15,2420,2840,5950,130,4780,4740,2580,3140,4130,5920,4190,6970,6390,4450,94,85,73,97,29,93,0.051,0.0964,0.0639,0.0538,0.0697,39.9044,5.7439,30.8557,29.5181,49.0119,1000000000.0,8,2,3,5,3,8,11.21,35.34,1000000000.0,68.58,1000000000.0,2.96,49.48
63,BINDRA NURSING AND MATERNITY HOME,Agra,-9.4817,7.7386,1,200,17,24000,15,73,28,73,50,78,49,18,10,83,35,30,10,38,25,21,33,100,1,57,4,15,860,6140,5960,550,1200,4570,2940,3110,2670,3610,4270,6790,5030,1050,1000000000.0,1000000000.0,116,136,22,103,0.0554,0.0953,0.0622,0.0905,0.0851,4.019,1000000000.0,14.0986,1000000000.0,1000000000.0,26.4569,10,5,1000000000.0,3,4,1,10.58,27.09,3.5,34.83,48.86,1000000000.0,40.31
64,GOYAL NURSHING HOME,Agra,3.5094,-3.8133,1,250,16,21000,15,36,8,48,41,32,80,27,15,51,83,90,58,76,72,68,1,52,45,13,62,15,1120,130,5370,6000,4460,3820,2560,1800,2880,1880,560,220,590,4680,62,21,108,117,1000000000.0,70,0.0606,0.078,0.0935,0.0513,0.0949,26.9635,45.0372,1000000000.0,8.3099,2.6181,20.5224,10,0,3,1000000000.0,8,4,47.08,24.02,34.64,66.73,18.82,1000000000.0,37.95
65,CHIRANJEEVI NURSING HOME,Agra,-2.1323,-0.14,1,100,12,41000,15,88,48,22,58,40,29,27,17,5,23,82,59,20,21,12,88,89,98,47,52,15,2050,6380,1030,5600,3160,7090,6480,6490,6260,2000,2470,2210,4060,5370,20,1000000000.0,127,43,93,119,0.0811,0.0986,0.0711,0.0836,0.0968,4.2169,49.6559,14.5263,1000000000.0,29.5398,22.7777,1000000000.0,5,3,9,8,8,12.63,1000000000.0,10.71,8.32,1000000000.0,32.76,50.8
66,AKRAM NURSING HOME,Agra,-3.2106,4.6829,1,150,17,32000,15,38,97,23,97,53,59,6,18,67,59,67,30,56,62,12,5,47,9,9,20,15,1700,6350,4480,4760,3920,6490,730,3690,5240,5110,5550,4840,1400,190,30,112,37,140,1000000000.0,144,0.0931,0.098,0.0607,0.0943,0.0865,42.6367,1000000000.0,47.0758,21.189,30.2153,25.4516,1000000000.0,1000000000.0,1000000000.0,1000000000.0,4,10,43.71,48.01,43.04,30.89,22.88,19.63,16.47
67,SHRI VINAYAK HOSPITAL AND RESEARCH CENTRE,Agra,1.7135,7.3626,1,300,17,38000,15,34,50,42,74,3,61,37,40,43,59,42,81,37,67,79,53,33,91,5,61,15,5150,1910,5760,1480,5400,290,4480,6900,2360,5870,2420,2390,2570,2630,131,106,28,39,29,61,0.066,0.0879,0.0741,0.0978,0.0862,14.6423,47.3627,3.5893,26.2437,25.4255,1000000000.0,4,2,0,2,0,4,10.8,58.41,11.49,32.13,25.61,36.8,63.58
68,PANCHKUIYAN JACHCHA BACHCHA KENDRA,Agra,6.1061,9.0826,1,250,17,46000,15,3,10,97,45,40,54,90,41,3,47,60,50,30,42,11,61,31,14,6,86,15,1740,5830,4290,1270,5370,6420,2000,5820,7100,3820,1660,6960,3680,2570,117,60,143,1000000000.0,63,79,0.0753,0.0992,0.065,0.0686,0.0571,1000000000.0,45.5957,5.199,47.4724,1000000000.0,32.8967,6,9,7,1000000000.0,2,7,38.46,66.04,4.51,9.19,12.63,1000000000.0,12.29
69,ATUL NURSING HOME,Agra,5.9047,6.3537,1,300,13,19000,15,37,47,9,88,24,14,73,55,19,54,52,63,12,98,47,37,56,23,54,51,15,2770,4100,3970,5620,4920,3830,580,920,6560,5950,3080,3060,1360,720,1000000000.0,1000000000.0,135,43,47,37,0.0572,0.0702,0.0695,0.0877,0.0528,7.4338,14.4542,39.7704,18.0557,32.3457,42.1994,1,3,8,1000000000.0,2,10,31.01,19.74,23.09,59.95,7.39,10.31,16.47
70,MITTAL NURSUING HOME,Agra,4.7808,-9.9896,1,150,17,52000,15,74,77,6,75,85,82,28,32,46,83,24,68,2,79,3,98,18,13,38,25,15,5220,1110,4730,2160,3860,6400,580,1180,1750,2650,2320,1270,7070,3040,1000000000.0,113,98,128,102,129,0.0988,0.0656,0.0932,0.0531,0.055,20.9719,1000000000.0,30.9265,8.7865,1000000000.0,14.3347,1000000000.0,7,9,2,8,9,59.17,16.1,1000000000.0,22.59,50.71,9.94,54.59
71,NEW AGRA HOSPITAL,Agra,-3.8272,-8.4062,1,250,11,44000,15,87,33,10,62,14,27,18,39,75,58,3,81,28,98,90,33,54,14,90,92,15,3930,7010,2280,2160,580,3170,4670,4850,6720,140,2560,4570,6880,2650,116,43,84,1000000000.0,1000000000.0,146,0.0584,0.0619,0.0728,0.0872,0.0779,1000000000.0,16.8043,48.0817,37.4412,1000000000.0,12.4245,5,5,8,1000000000.0,1000000000.0,5,11.65,57.35,4.75,49.89,30.12,13.34,10.14
72,OM AYUSHMAN NURSUING HOME,Agra,-6.6048,-9.7284,1,100,20,75000,15,3,95,36,72,80,57,49,77,74,49,86,35,49,43,28,27,84,11,34,40,15,5880,3180,270,3310,1160,2560,4910,490,1780,1710,880,740,5410,5480,1000000000.0,1000000000.0,59,42,123,144,0.0774,0.0998,0.0622,0.0927,0.0594,1000000000.0,22.7,1000000000.0,44.7743,39.9771,37.9193,9,6,3,2,1000000000.0,4,60.63,50.94,17.12,38.67,6.0,36.67,51.67
73,OM LAXMI ENT AND MATERNITY CENTER,Agra,2.8225,-1.1181,1,150,18,77000,15,38,44,70,13,16,60,21,49,2,87,63,23,17,25,16,100,71,11,50,52,15,6540,6600,5770,830,3530,2680,3590,5100,2130,320,2210,4640,1250,1560,1000000000.0,1000000000.0,82,108,73,1000000000.0,0.0863,0.08,0.0577,0.0842,0.068,34.234,1000000000.0,49.8661,47.9446,17.0261,1000000000.0,1000000000.0,10,6,7,7,4,45.5,54.88,20.4,1000000000.0,20.0,15.18,20.24
74,PEOPLES HERITAGE HOSPITAL PVT LTD,Agra,3.238,-1.0649,1,100,16,55000,15,46,21,38,97,82,77,16,94,79,33,43,72,94,80,51,94,13,10,24,91,15,3360,2480,5880,4050,5650,4960,850,4330,2210,2590,1260,2500,6000,980,26,57,139,1000000000.0,65,72,0.0832,0.0515,0.0563,0.0501,0.0559,11.4806,4.8687,33.6517,28.3324,41.3501,1000000000.0,1,9,1,4,1000000000.0,0,25.35,17.13,19.66,30.43,32.84,18.61,35.97
75,PRIYA HOSPITAL,Agra,2.9013,0.0618,1,150,13,42000,15,22,37,53,51,38,56,84,71,10,50,95,85,76,40,97,60,75,99,59,55,15,3600,3310,5690,3610,1750,350,1800,5420,5790,1760,2620,1670,4210,6630,35,50,112,22,1000000000.0,137,0.0908,0.0812,0.0988,0.0994,0.061,30.1389,1000000000.0,1000000000.0,7.3328,1000000000.0,1000000000.0,1,1000000000.0,10,1000000000.0,10,8,69.11,52.65,32.55,1000000000.0,1000000000.0,1000000000.0,3.72
76,SADBHAVNA HOSPITAL,Agra,0.0376,-9.5561,1,300,15,62000,15,75,21,29,10,83,77,100,63,59,41,54,44,36,60,78,95,55,28,19,13,15,6480,2200,5420,1220,1080,3420,3890,3300,1730,6690,3880,2810,4990,6410,29,100,70,45,142,144,0.0936,0.0908,0.0914,0.0898,0.0683,1000000000.0,1000000000.0,46.8504,1000000000.0,1000000000.0,38.889,0,1000000000.0,1000000000.0,1000000000.0,1,2,47.19,1000000000.0,62.87,65.11,25.17,33.08,40.03
77,SAI TRAUMA CENTER,Agra,-6.2405,-7.1115,1,100,19,63000,15,61,83,93,85,56,3,31,8,36,73,43,55,25,20,51,55,19,30,30,11,15,1350,3230,390,6050,6660,5270,6240,7020,3340,6670,1490,5510,3020,3220,81,1000000000.0,26,29,77,129,0.0854,0.0591,0.0857,0.0619,0.0897,22.9964,33.0626,39.3635,12.0393,29.5351,3.0683,10,10,1,8,5,6,63.71,42.25,13.17,1000000000.0,7.88,69.53,1000000000.0
78,SAMARPIT MEDICAL CENTRE,Agra,-2.464,-6.84,1,300,14,69000,15,26,51,67,97,52,53,23,88,7,64,47,12,48,69,39,60,36,72,32,4,15,2860,3570,5350,4770,320,580,5110,3290,4780,2930,6170,2980,4610,2670,149,132,1000000000.0,137,1000000000.0,59,0.0901,0.0952,0.0562,0.0584,0.0893,27.4957,4.4216,2.0784,11.7261,38.0069,43.4872,0,8,7,1,9,7,48.79,26.25,1000000000.0,1000000000.0,4.65,45.71,49.98
79,SARASWAT HOSPITAL,Agra,0.8699,8.8477,1,250,10,58000,15,93,57,52,37,23,58,26,86,3,26,47,15,67,82,27,14,17,61,66,52,15,2810,1620,3310,4560,6910,5650,5000,2140,6510,6070,2170,6140,750,1300,90,1000000000.0,1000000000.0,25,120,64,0.0657,0.0553,0.0702,0.0759,0.0875,11.8628,26.6483,34.7813,33.1683,37.0121,4.9907,1000000000.0,6,10,9,2,10,60.98,8.08,1000000000.0,31.3,66.58,1000000000.0,11.11
80,AGRA MEDICAL AND CARDIAC RESEARCH CENTRE PVT LTD,Agra,-3.6033,9.2092,1,200,12,54000,15,86,28,53,58,16,11,20,47,74,94,84,9,72,12,40,20,63,78,92,19,15,4390,3850,6750,2490,3040,3370,860,1380,2640,440,3150,4640,2640,4060,104,44,1000000000.0,1000000000.0,21,134,0.062,0.0877,0.0873,0.0932,0.0873,36.1014,15.8349,34.0645,1000000000.0,15.3023,13.727,1000000000.0,1000000000.0,1000000000.0,1000000000.0,8,10,1000000000.0,35.08,37.65,48.77,1000000000.0,1000000000.0,46.41
81,ANJANI NURSING HOME,Agra,1.2172,-7.033,1,150,11,51000,15,47,31,61,90,24,28,93,57,99,36,96,15,59,7,36,2,63,3,62,79,15,1700,6720,4270,5610,1720,2080,180,860,700,4360,3420,920,2600,2530,123,51,128,80,1000000000.0,128,0.0831,0.0565,0.0999,0.0839,0.0972,25.1328,9.7046,22.7556,1000000000.0,8.4276,30.8878,0,5,1000000000.0,7,1,1000000000.0,38.52,53.93,68.23,54.99,13.37,11.36,1000000000.0
82,ASOPA HOSPITAL AND RESEARCH CENTRE,Agra,4.7824,-5.2778,1,250,16,53000,15,36,59,45,92,82,2,98,27,59,47,49,72,88,29,42,9,48,44,13,82,15,5310,4240,2470,2340,3370,3370,3100,3050,1280,2830,4310,3950,6600,6760,140,1000000000.0,131,64,36,35,0.093,0.0994,0.0543,0.0591,0.0915,43.0544,1000000000.0,5.5147,36.7373,20.2432,1000000000.0,1,1000000000.0,1000000000.0,1000000000.0,4,1,23.29,40.35,47.18,51.7,16.64,53.99,1000000000.0
83,BANSAL NURSING HOME,Agra,-8.1658,-0.5174,1,300,13,35000,15,11,90,61,22,84,44,100,80,38,53,11,86,87,7,7,82,36,72,99,24,15,270,580,4170,6020,1310,7100,6490,2990,2310,5890,4350,4150,2410,6850,134,1000000000.0,72,122,149,126,0.0858,0.0631,0.0967,0.0719,0.0571,40.1542,1000000000.0,1000000000.0,37.2321,1000000000.0,4.0226,1000000000.0,6,10,6,9,1000000000.0,37.21,6.11,47.83,1000000000.0,18.41,14.74,41.96
84,CHAUHAN NURSUING HOME,Agra,6.113,-7.1351,1,300,16,55000,15,14,58,97,30,85,85,8,20,97,93,75,17,2,4,13,66,55,33,10,81,15,790,910,4330,670,3560,1060,2500,5290,6250,1860,4550,6310,1770,3970,95,55,109,1000000000.0,1000000000.0,75,0.0783,0.0971,0.0501,0.0627,0.096,4.7052,27.8858,26.7942,1000000000.0,34.9158,1000000000.0,0,3,1000000000.0,0,0,4,35.35,1000000000.0,1000000000.0,1000000000.0,59.24,18.91,43.57
85,DIXIT HOSPITAL,Agra,2.662,-8.794,1,200,20,70000,15,59,44,64,60,91,19,37,38,53,43,22,44,96,88,19,13,4,20,71,70,15,6350,1240,4100,240,230,140,5180,3280,4910,6930,6220,6670,5710,2120,1000000000.0,108,60,1000000000.0,30,1000000000.0,0.0904,0.0836,0.0819,0.0784,0.0767,1000000000.0,1000000000.0,1000000000.0,10.7286,44.9638,38.7596,5,1,5,4,1000000000.0,1000000000.0,59.87,44.96,52.13,27.32,44.13,1000000000.0,1000000000.0
86,DR SANGEETA MOTHER AND CHILD CARE CENTRE,Agra,6.2228,-2.6722,1,150,18,16000,15,46,52,75,99,9,11,83,41,62,62,51,47,70,82,76,44,99,20,27,84,15,1530,7050,3930,6980,1730,990,3600,2380,6650,5930,3410,920,1320,3300,105,132,1000000000.0,111,26,1000000000.0,0.0744,0.0581,0.0546,0.0837,0.0904,46.9635,1000000000.0,15.1802,1.8671,30.6527,12.9021,7,1000000000.0,7,2,10,1,34.04,56.63,14.76,50.7,1000000000.0,1000000000.0,29.19
87,KILKARI NETRALAYA,Agra,-4.3879,6.2487,1,200,20,32000,15,89,82,78,64,19,54,43,100,84,92,9,87,96,4,58,18,77,92,5,57,15,5870,3080,5460,1090,1680,5260,460,5780,2410,4350,5270,2280,3340,6840,87,130,21,1000000000.0,140,76,0.0675,0.0546,0.0677,0.0906,0.0943,35.3254,27.3855,1000000000.0,1000000000.0,10.6707,20.0936,4,8,1000000000.0,0,5,2,1000000000.0,1000000000.0,37.56,56.86,49.38,61.51,31.51
88,GARGI NURSING HOME,Agra,6.6363,9.5195,1,300,10,15000,15,42,63,64,96,11,61,26,26,59,99,51,11,7,38,52,65,38,24,73,55,15,1150,1260,5090,2490,5380,190,5410,540,540,6050,1900,5240,4940,4620,42,43,139,125,121,42,0.0603,0.0536,0.0902,0.0845,0.0809,35.1205,21.7785,26.4101,1000000000.0,38.7258,31.0901,1,1000000000.0,1000000000.0,0,5,1,57.2,57.47,9.59,34.98,9.27,1000000000.0,19.61
89,ENT CLINIC,Agra,-1.1729,9.0972,1,200,19,54000,15,32,13,68,12,78,40,23,18,90,20,98,96,95,81,95,25,98,99,45,69,15,2940,5360,2780,1750,3980,4040,2930,1430,1760,1790,1180,6820,5650,3480,145,1000000000.0,28,81,41,124,0.0754,0.0978,0.0675,0.0549,0.064,37.8084,1000000000.0,6.8222,34.9825,33.0605,1000000000.0,2,9,10,5,9,5,9.21,66.37,55.25,63.5,38.29,27.7,68.8
90,G K HOSPITAL,Agra,3.169,-8.0202,1,100,19,33000,15,23,85,34,45,55,18,90,71,71,28,82,56,19,45,87,32,48,77,17,71,15,1970,3030,6280,890,5090,4180,4550,1510,2320,1490,1910,4940,6590,5460,1000000000.0,146,1000000000.0,130,150,127,0.0848,0.0758,0.0609,0.0627,0.0631,1000000000.0,1000000000.0,17.1478,42.2694,42.0238,9.8865,1000000000.0,1,6,1,3,2,26.81,1000000000.0,22.91,49.87,47.43,50.85,34.65
91,GENESIS HOSPITAL,Agra,7.649,-5.236,1,250,12,30000,15,98,24,34,14,38,49,42,1,72,38,99,21,50,49,29,41,18,73,43,65,15,3760,4220,3660,4210,1350,2640,1770,4870,6410,230,420,3100,6970,6120,148,101,148,37,35,44,0.0573,0.0685,0.0962,0.0693,0.0659,10.4635,6.5999,12.3867,19.8691,39.5127,1000000000.0,10,6,0,7,4,2,58.69,1000000000.0,1000000000.0,1000000000.0,46.37,1000000000.0,1000000000.0
92,IIMT HOSPITAL RESEARCH CENTRE,Agra,-4.616,-9.5742,1,100,20,33000,15,66,18,8,82,62,100,61,78,46,69,41,53,17,15,36,25,49,19,99,59,15,5680,460,810,4520,4020,1740,5410,4800,6300,6120,4520,3200,2910,5090,96,38,65,54,1000000000.0,106,0.0661,0.0769,0.0977,0.0574,0.0667,1000000000.0,15.7671,28.4121,42.0198,44.2987,36.6666,1000000000.0,1000000000.0,7,4,4,1000000000.0,37.69,11.52,30.7,25.89,29.25,1000000000.0,46.27
93,NARAYANI HOSPITAL RESEARCH CENTRE,Agra,1.452,5.6996,1,250,11,22000,15,72,27,63,68,60,57,24,38,87,93,83,76,38,79,77,26,45,42,43,53,15,5430,620,300,5840,3120,3750,2250,4950,3220,1950,6710,3170,880,170,70,124,50,1000000000.0,23,142,0.0704,0.0865,0.0526,0.0608,0.0632,1.9192,1.4271,1000000000.0,19.1422,1000000000.0,3.3336,4,2,1000000000.0,2,2,4,68.39,19.01,32.19,12.93,33.63,23.83,40.48
94,USHA MEMORIAL HEALTH CENTRE,Agra,-2.762,-2.8195,1,150,18,22000,15,65,32,57,82,66,88,24,76,67,7,24,23,52,72,14,38,19,78,35,34,15,1440,3290,1170,4430,1130,980,4490,970,3740,3680,4360,4030,5390,2610,32,98,106,1000000000.0,47,123,0.0954,0.0588,0.0578,0.0585,0.0962,18.5973,1000000000.0,42.5237,1000000000.0,43.7938,24.3257,1,4,0,3,2,9,63.53,65.47,10.93,0.54,16.78,1000000000.0,1000000000.0
95,SHANTI VED IMAGING AND RESEARCH CENTRE,Agra,-3.0092,9.0436,1,150,11,65000,15,84,71,59,19,51,88,92,49,54,22,29,17,13,80,45,45,78,70,53,74,15,3710,5240,2900,7100,5500,4430,2810,3170,6260,1810,2480,2170,5710,3680,51,112,1000000000.0,26,99,1000000000.0,0.0571,0.0666,0.0853,0.0519,0.0714,19.0967,9.2827,1000000000.0,46.4938,39.2207,1000000000.0,1000000000.0,1,5,7,5,0,25.86,38.56,10.01,52.42,19.3,1000000000.0,59.85
96,YADAV HOSPITAL,Agra,-1.5904,4.0817,1,200,17,72000,15,94,40,56,1,5,56,92,5,100,16,65,33,68,51,72,45,75,97,4,74,15,1420,4390,260,180,2470,250,6520,790,1790,4510,580,1200,1960,3870,111,1000000000.0,134,31,40,110,0.0655,0.0723,0.0697,0.0856,0.0701,40.0911,18.4193,29.4386,1000000000.0,19.1295,38.9014,1000000000.0,9,1000000000.0,1,10,0,23.47,18.75,29.24,6.12,1000000000.0,69.84,49.38
97,JEEVAN REKHA HOSPITAL,Agra,7.1478,-2.4184,1,300,13,70000,15,61,96,98,36,99,8,50,82,21,63,16,32,97,77,52,52,73,24,11,58,15,5960,5470,5350,6410,4400,6130,5710,6870,2230,3740,6720,5850,6940,4450,33,1000000000.0,99,149,1000000000.0,109,0.0565,0.0949,0.0946,0.0886,0.0673,40.7765,22.3353,24.2876,45.9084,46.1481,46.0033,6,1000000000.0,4,1,9,1000000000.0,8.31,1000000000.0,1000000000.0,30.41,24.54,1000000000.0,10.13
98,VARDAN NURSING AND MATERNITY HOME,Agra,-2.6145,3.9228,1,100,13,31000,15,21,68,20,44,14,62,74,65,2,79,65,46,28,43,76,13,68,44,54,92,15,6400,5400,6320,5760,7090,1710,3970,3280,280,3760,3030,4170,5100,5750,42,1000000000.0,123,146,1000000000.0,108,0.0592,0.0815,0.0733,0.092,0.0741,19.2343,8.4988,1000000000.0,40.2766,46.0806,27.3169,1000000000.0,10,8,7,3,7,13.64,1000000000.0,1000000000.0,51.87,65.76,43.99,55.31
